model,channel,edge_row,derived_character,anchor_character,relation_class,anchor_family,training_family_count,baseline_predicted_character,baseline_true_character_rank,baseline_top1_correct,baseline_top5_correct,baseline_top10_correct,candidate_character_count,offset_predicted_character,offset_true_character_rank,offset_top1_correct,offset_top5_correct,offset_top10_correct,rank_change,top1_rescued,top1_lost,true_rank_unrestricted,candidate_count_unrestricted,true_rank_layout_constrained,candidate_count_layout_constrained
qwen3_4b_2560d_int8,zh_char,4110,慉,畜,忄,ROOT-755C,132,牲,1336,0,0,0,11150,牲,287,0,0,0,1049,0,0,287,11150,219.0,7457
qwen3_4b_2560d_int8,zh_char,4111,蓄,畜,艹,ROOT-755C,292,牲,6722,0,0,0,11150,牲,8332,0,0,0,-1610,0,0,8332,11150,1862.0,2473
qwen3_4b_2560d_int8,zh_char,4112,鄐,畜,阝,ROOT-755C,125,牲,10388,0,0,0,11150,牲,4335,0,0,0,6053,0,0,4335,11150,2893.0,7457
qwen3_4b_2560d_int8,zh_char,4113,楚,疋,林,ROOT-758B,5,蹖,9075,0,0,0,11150,蓽,8484,0,0,0,591,0,0,8484,11150,1854.0,2474
qwen3_4b_2560d_int8,zh_char,4114,礎,楚,石,ROOT-758B,57,秦,7335,0,0,0,11150,秦,5082,0,0,0,2253,0,0,5082,11150,3338.0,7457
qwen3_4b_2560d_int8,zh_char,4116,蔬,疏,艹,ROOT-758B,292,稀,5479,0,0,0,11150,稀,1541,0,0,0,3938,0,0,1541,11150,592.0,2474
qwen3_4b_2560d_int8,zh_char,4117,胥,疋,肉,ROOT-758B,108,蹖,3296,0,0,0,11150,蹖,5201,0,0,0,-1905,0,0,5201,11150,1087.0,2474
qwen3_4b_2560d_int8,zh_char,4118,揟,胥,扌,ROOT-758B,202,郗,4600,0,0,0,11150,郗,423,0,0,0,4177,0,0,423,11150,285.0,7457
qwen3_4b_2560d_int8,zh_char,4119,楈,胥,木,ROOT-758B,256,郗,4250,0,0,0,11150,郗,336,0,0,0,3914,0,0,336,11150,203.0,7457
qwen3_4b_2560d_int8,zh_char,4120,湑,胥,氵,ROOT-758B,307,郗,33,0,0,0,11150,郗,5,0,1,1,28,0,0,5,11150,5.0,7457
qwen3_4b_2560d_int8,zh_char,4121,糈,胥,米,ROOT-758B,27,郗,404,0,0,0,11150,郗,3,0,1,1,401,0,0,3,11150,3.0,7457
qwen3_4b_2560d_int8,zh_char,4122,蝑,胥,虫,ROOT-758B,139,郗,7170,0,0,0,11150,螸,135,0,0,0,7035,0,0,135,11150,103.0,7457
qwen3_4b_2560d_int8,zh_char,4123,諝,胥,言,ROOT-758B,155,郗,5995,0,0,0,11150,郗,519,0,0,0,5476,0,0,519,11150,376.0,7457
qwen3_4b_2560d_int8,zh_char,4124,撅,厥,扌,ROOT-6B2E,202,矍,1029,0,0,0,11150,拮,108,0,0,0,921,0,0,108,11150,65.0,7457
qwen3_4b_2560d_int8,zh_char,4125,獗,厥,犭,ROOT-6B2E,44,矍,2,0,1,1,11150,獬,2,0,1,1,0,0,0,2,11150,2.0,7457
qwen3_4b_2560d_int8,zh_char,4126,蕨,厥,艹,ROOT-6B2E,292,矍,8365,0,0,0,11150,睢,2554,0,0,0,5811,0,0,2554,11150,813.0,2474
qwen3_4b_2560d_int8,zh_char,4127,蟨,厥,虫,ROOT-6B2E,139,矍,4006,0,0,0,11150,蠼,35,0,0,0,3971,0,0,35,11150,,384
qwen3_4b_2560d_int8,zh_char,4128,蹶,厥,𧾷,ROOT-6B2E,68,矍,122,0,0,0,11150,蹶,1,1,1,1,121,1,0,1,11150,1.0,7457
qwen3_4b_2560d_int8,zh_char,4129,鱖,厥,魚,ROOT-6B2E,58,矍,8163,0,0,0,11150,鮒,7,0,0,1,8156,0,0,7,11150,7.0,7457
qwen3_4b_2560d_int8,zh_char,4130,鷢,厥,鳥,ROOT-6B2E,67,矍,6536,0,0,0,11150,鷎,33,0,0,0,6503,0,0,33,11150,,384
qwen3_4b_2560d_int8,zh_char,4131,發,癹,弓,ROOT-7679,14,癲,6586,0,0,0,11150,癲,7466,0,0,0,-880,0,0,7466,11150,,69
qwen3_4b_2560d_int8,zh_char,4132,廢,發,广,ROOT-7679,41,遣,299,0,0,0,11150,遣,148,0,0,0,151,0,0,148,11150,8.0,385
qwen3_4b_2560d_int8,zh_char,4133,撥,發,扌,ROOT-7679,202,遣,28,0,0,0,11150,揮,12,0,0,0,16,0,0,12,11150,7.0,7457
qwen3_4b_2560d_int8,zh_char,4134,癈,發,疒,ROOT-7679,71,遣,204,0,0,0,11150,噴,18,0,0,0,186,0,0,18,11150,13.0,385
qwen3_4b_2560d_int8,zh_char,4135,伯,白,亻,ROOT-767D,183,黑,5192,0,0,0,11150,黑,5978,0,0,0,-786,0,0,5978,11150,3913.0,7457
qwen3_4b_2560d_int8,zh_char,4136,帛,白,巾,ROOT-767D,33,黑,245,0,0,0,11150,黑,28,0,0,0,217,0,0,28,11150,10.0,2474
qwen3_4b_2560d_int8,zh_char,4137,拍,白,扌,ROOT-767D,202,黑,7445,0,0,0,11150,黑,1436,0,0,0,6009,0,0,1436,11150,959.0,7457
qwen3_4b_2560d_int8,zh_char,4138,柏,白,木,ROOT-767D,256,黑,1751,0,0,0,11150,棕,66,0,0,0,1685,0,0,66,11150,40.0,7457
qwen3_4b_2560d_int8,zh_char,4139,泊,白,氵,ROOT-767D,307,黑,558,0,0,0,11150,青,216,0,0,0,342,0,0,216,11150,167.0,7457
qwen3_4b_2560d_int8,zh_char,4140,箔,泊,竹,ROOT-767D,109,畔,6460,0,0,0,11150,畔,3605,0,0,0,2855,0,0,3605,11150,1023.0,2474
qwen3_4b_2560d_int8,zh_char,4141,珀,白,王,ROOT-767D,79,黑,4482,0,0,0,11150,皙,2829,0,0,0,1653,0,0,2829,11150,1768.0,7457
qwen3_4b_2560d_int8,zh_char,4143,佰,百,亻,ROOT-767D,183,佰,1,1,1,1,11150,佰,1,1,1,1,0,0,0,1,11150,1.0,7457
qwen3_4b_2560d_int8,zh_char,4144,怕,百,忄,ROOT-767D,132,佰,10954,0,0,0,11150,佰,6059,0,0,0,4895,0,0,6059,11150,3955.0,7457
qwen3_4b_2560d_int8,zh_char,4145,貊,百,豸,ROOT-767D,14,佰,4065,0,0,0,11150,佰,211,0,0,0,3854,0,0,211,11150,159.0,7457
qwen3_4b_2560d_int8,zh_char,4146,陌,百,阝,ROOT-767D,125,佰,3004,0,0,0,11150,佰,3146,0,0,0,-142,0,0,3146,11150,1865.0,7457
qwen3_4b_2560d_int8,zh_char,4147,粕,白,米,ROOT-767D,27,黑,3792,0,0,0,11150,棕,238,0,0,0,3554,0,0,238,11150,128.0,7457
qwen3_4b_2560d_int8,zh_char,4148,慴,習,忄,ROOT-7FD2,132,練,3163,0,0,0,11150,練,50,0,0,0,3113,0,0,50,11150,42.0,7457
qwen3_4b_2560d_int8,zh_char,4149,摺,習,扌,ROOT-7FD2,202,練,1880,0,0,0,11150,練,443,0,0,0,1437,0,0,443,11150,354.0,7457
qwen3_4b_2560d_int8,zh_char,4150,槢,習,木,ROOT-7FD2,256,練,5742,0,0,0,11150,練,488,0,0,0,5254,0,0,488,11150,357.0,7457
qwen3_4b_2560d_int8,zh_char,4151,熠,習,火,ROOT-7FD2,62,練,7038,0,0,0,11150,練,5684,0,0,0,1354,0,0,5684,11150,3933.0,7457
qwen3_4b_2560d_int8,zh_char,4152,褶,習,衤,ROOT-7FD2,70,練,8474,0,0,0,11150,練,2517,0,0,0,5957,0,0,2517,11150,1795.0,7457
qwen3_4b_2560d_int8,zh_char,4153,謵,習,言,ROOT-7FD2,155,練,8984,0,0,0,11150,練,2663,0,0,0,6321,0,0,2663,11150,1970.0,7457
qwen3_4b_2560d_int8,zh_char,4154,騽,習,馬,ROOT-7FD2,65,練,3574,0,0,0,11150,練,363,0,0,0,3211,0,0,363,11150,291.0,7457
qwen3_4b_2560d_int8,zh_char,4155,鰼,習,魚,ROOT-7FD2,58,練,5732,0,0,0,11150,練,2,0,1,1,5730,0,0,2,11150,2.0,7457
qwen3_4b_2560d_int8,zh_char,4156,舶,白,舟,ROOT-767D,15,黑,2637,0,0,0,11150,黑,10,0,0,1,2627,0,0,10,11150,5.0,7457
qwen3_4b_2560d_int8,zh_char,4157,袙,白,衤,ROOT-767D,70,黑,4834,0,0,0,11150,棕,216,0,0,0,4618,0,0,216,11150,156.0,7457
qwen3_4b_2560d_int8,zh_char,4158,迫,白,辶,ROOT-767D,69,黑,10748,0,0,0,11150,黑,9494,0,0,0,1254,0,0,9494,11150,261.0,282
qwen3_4b_2560d_int8,zh_char,4159,魄,白,鬼,ROOT-767D,11,黑,7103,0,0,0,11150,黑,200,0,0,0,6903,0,0,200,11150,100.0,7457
qwen3_4b_2560d_int8,zh_char,4160,藐,貌,艹,ROOT-7683,292,姿,154,0,0,0,11150,媸,1372,0,0,0,-1218,0,0,1372,11150,538.0,2474
qwen3_4b_2560d_int8,zh_char,4161,偕,皆,亻,ROOT-7686,183,眾,30,0,0,0,11150,俱,21,0,0,0,9,0,0,21,11150,8.0,7457
qwen3_4b_2560d_int8,zh_char,4162,喈,皆,口,ROOT-7686,156,眾,312,0,0,0,11150,眾,33,0,0,0,279,0,0,33,11150,28.0,7457
qwen3_4b_2560d_int8,zh_char,4163,揩,皆,扌,ROOT-7686,202,眾,5372,0,0,0,11150,共,808,0,0,0,4564,0,0,808,11150,543.0,7457
qwen3_4b_2560d_int8,zh_char,4164,楷,皆,木,ROOT-7686,256,眾,7907,0,0,0,11150,俱,8113,0,0,0,-206,0,0,8113,11150,5382.0,7457
qwen3_4b_2560d_int8,zh_char,4165,湝,皆,氵,ROOT-7686,307,眾,1704,0,0,0,11150,共,139,0,0,0,1565,0,0,139,11150,106.0,7457
qwen3_4b_2560d_int8,zh_char,4166,諧,皆,言,ROOT-7686,155,眾,2899,0,0,0,11150,眾,1263,0,0,0,1636,0,0,1263,11150,856.0,7457
qwen3_4b_2560d_int8,zh_char,4167,鍇,皆,釒,ROOT-7686,141,眾,8823,0,0,0,11150,眾,196,0,0,0,8627,0,0,196,11150,164.0,7457
qwen3_4b_2560d_int8,zh_char,4168,階,皆,阝,ROOT-7686,125,眾,9964,0,0,0,11150,俱,10408,0,0,0,-444,0,0,10408,11150,6968.0,7457
qwen3_4b_2560d_int8,zh_char,4170,痘,豆,疒,ROOT-8C46,71,菽,3293,0,0,0,11150,菽,151,0,0,0,3142,0,0,151,11150,15.0,385
qwen3_4b_2560d_int8,zh_char,4172,嶝,登,山,ROOT-8C46,53,攀,8,0,0,1,11150,攀,24,0,0,0,-16,0,0,24,11150,15.0,7457
qwen3_4b_2560d_int8,zh_char,4173,撜,登,扌,ROOT-8C46,202,攀,614,0,0,0,11150,攀,31,0,0,0,583,0,0,31,11150,22.0,7457
qwen3_4b_2560d_int8,zh_char,4174,橙,登,木,ROOT-8C46,256,攀,8950,0,0,0,11150,攀,7695,0,0,0,1255,0,0,7695,11150,5209.0,7457
qwen3_4b_2560d_int8,zh_char,4175,澄,登,氵,ROOT-8C46,307,攀,7606,0,0,0,11150,攀,2082,0,0,0,5524,0,0,2082,11150,1444.0,7457
qwen3_4b_2560d_int8,zh_char,4176,燈,登,火,ROOT-8C46,62,攀,10288,0,0,0,11150,攀,7922,0,0,0,2366,0,0,7922,11150,5365.0,7457
qwen3_4b_2560d_int8,zh_char,4177,磴,登,石,ROOT-8C46,57,攀,7,0,0,1,11150,攀,2,0,1,1,5,0,0,2,11150,1.0,7457
qwen3_4b_2560d_int8,zh_char,4178,簦,登,竹,ROOT-8C46,109,攀,2234,0,0,0,11150,攀,82,0,0,0,2152,0,0,82,11150,34.0,2473
qwen3_4b_2560d_int8,zh_char,4179,證,登,言,ROOT-8C46,155,攀,7766,0,0,0,11150,陟,5539,0,0,0,2227,0,0,5539,11150,3857.0,7457
qwen3_4b_2560d_int8,zh_char,4180,蹬,登,𧾷,ROOT-8C46,68,攀,268,0,0,0,11150,攀,6,0,0,1,262,0,0,6,11150,5.0,7457
qwen3_4b_2560d_int8,zh_char,4181,鄧,登,阝,ROOT-8C46,125,攀,3232,0,0,0,11150,陟,1794,0,0,0,1438,0,0,1794,11150,1180.0,7457
qwen3_4b_2560d_int8,zh_char,4182,鐙,登,釒,ROOT-8C46,141,攀,2826,0,0,0,11150,鍜,126,0,0,0,2700,0,0,126,11150,112.0,7457
qwen3_4b_2560d_int8,zh_char,4183,短,豆,矢,ROOT-8C46,5,菽,7478,0,0,0,11150,菽,4243,0,0,0,3235,0,0,4243,11150,2785.0,7457
qwen3_4b_2560d_int8,zh_char,4184,脰,豆,肉,ROOT-8C46,108,菽,3741,0,0,0,11150,菽,515,0,0,0,3226,0,0,515,11150,299.0,7457
qwen3_4b_2560d_int8,zh_char,4185,荳,豆,艹,ROOT-8C46,292,菽,9,0,0,1,11150,菽,5,0,1,1,4,0,0,5,11150,3.0,2474
qwen3_4b_2560d_int8,zh_char,4186,裋,豆,衤,ROOT-8C46,70,菽,6130,0,0,0,11150,菽,341,0,0,0,5789,0,0,341,11150,171.0,7457
qwen3_4b_2560d_int8,zh_char,4187,喜,壴,口,ROOT-58F4,156,壛,10648,0,0,0,11150,壛,10151,0,0,0,497,0,0,10151,11150,2197.0,2473
qwen3_4b_2560d_int8,zh_char,4188,僖,喜,亻,ROOT-58F4,183,欣,6064,0,0,0,11150,欣,5725,0,0,0,339,0,0,5725,11150,3778.0,7457
qwen3_4b_2560d_int8,zh_char,4189,嬉,喜,女,ROOT-58F4,115,欣,12,0,0,0,11150,欣,12,0,0,0,0,0,0,12,11150,8.0,7457
qwen3_4b_2560d_int8,zh_char,4190,禧,喜,礻,ROOT-58F4,40,欣,262,0,0,0,11150,欣,81,0,0,0,181,0,0,81,11150,55.0,7457
qwen3_4b_2560d_int8,zh_char,4191,譆,喜,言,ROOT-58F4,155,欣,6061,0,0,0,11150,欣,1286,0,0,0,4775,0,0,1286,11150,936.0,7457
qwen3_4b_2560d_int8,zh_char,4192,饎,喜,飠,ROOT-58F4,38,欣,8383,0,0,0,11150,歡,57,0,0,0,8326,0,0,57,11150,45.0,7457
qwen3_4b_2560d_int8,zh_char,4194,逗,豆,辶,ROOT-8C46,69,菽,3763,0,0,0,11150,菽,2676,0,0,0,1087,0,0,2676,11150,88.0,282
qwen3_4b_2560d_int8,zh_char,4195,郖,豆,阝,ROOT-8C46,125,菽,7766,0,0,0,11150,菽,2163,0,0,0,5603,0,0,2163,11150,1262.0,7457
qwen3_4b_2560d_int8,zh_char,4196,頭,豆,頁,ROOT-8C46,45,菽,5446,0,0,0,11150,菽,729,0,0,0,4717,0,0,729,11150,418.0,7457
qwen3_4b_2560d_int8,zh_char,4197,奭,皕,大,ROOT-7695,5,俾,701,0,0,0,11150,珌,362,0,0,0,339,0,0,362,11150,4.0,46
qwen3_4b_2560d_int8,zh_char,4198,孟,皿,子,ROOT-76BF,5,碗,3114,0,0,0,11150,碗,1316,0,0,0,1798,0,0,1316,11150,401.0,2474
qwen3_4b_2560d_int8,zh_char,4199,猛,孟,犭,ROOT-76BF,44,孫,4438,0,0,0,11150,麟,2753,0,0,0,1685,0,0,2753,11150,1766.0,7457
qwen3_4b_2560d_int8,zh_char,4200,蜢,孟,虫,ROOT-76BF,139,孫,8038,0,0,0,11150,麇,145,0,0,0,7893,0,0,145,11150,100.0,7457
qwen3_4b_2560d_int8,zh_char,4201,嗌,益,口,ROOT-76CA,156,利,5912,0,0,0,11150,利,252,0,0,0,5660,0,0,252,11150,168.0,7457
qwen3_4b_2560d_int8,zh_char,4202,搤,益,扌,ROOT-76CA,202,利,7844,0,0,0,11150,利,1570,0,0,0,6274,0,0,1570,11150,1022.0,7457
qwen3_4b_2560d_int8,zh_char,4203,溢,益,氵,ROOT-76CA,307,利,1493,0,0,0,11150,利,97,0,0,0,1396,0,0,97,11150,63.0,7457
qwen3_4b_2560d_int8,zh_char,4204,縊,益,糸,ROOT-76CA,170,利,9965,0,0,0,11150,利,5536,0,0,0,4429,0,0,5536,11150,3657.0,7457
qwen3_4b_2560d_int8,zh_char,4205,鎰,益,釒,ROOT-76CA,141,利,7268,0,0,0,11150,利,148,0,0,0,7120,0,0,148,11150,128.0,7457
qwen3_4b_2560d_int8,zh_char,4206,隘,益,阝,ROOT-76CA,125,利,5202,0,0,0,11150,利,4636,0,0,0,566,0,0,4636,11150,2980.0,7457
qwen3_4b_2560d_int8,zh_char,4207,鷁,益,鳥,ROOT-76CA,67,利,5430,0,0,0,11150,利,7,0,0,1,5423,0,0,7,11150,4.0,7457
qwen3_4b_2560d_int8,zh_char,4208,齸,益,齒,ROOT-76CA,20,利,8787,0,0,0,11150,利,26,0,0,0,8761,0,0,26,11150,20.0,7457
qwen3_4b_2560d_int8,zh_char,4209,薀,溫,艹,ROOT-25055,292,暖,3579,0,0,0,11150,暖,542,0,0,0,3037,0,0,542,11150,231.0,2474
qwen3_4b_2560d_int8,zh_char,4210,蘊,縕,艹,ROOT-25055,292,紉,467,0,0,0,11150,緗,448,0,0,0,19,0,0,448,11150,152.0,2474
qwen3_4b_2560d_int8,zh_char,4211,狠,艮,犭,ROOT-826E,44,巽,9537,0,0,0,11150,巽,6950,0,0,0,2587,0,0,6950,11150,4697.0,7457
qwen3_4b_2560d_int8,zh_char,4212,埴,直,土,ROOT-76F4,91,正,3043,0,0,0,11150,斜,80,0,0,0,2963,0,0,80,11150,49.0,7457
qwen3_4b_2560d_int8,zh_char,4213,植,直,木,ROOT-76F4,256,正,7249,0,0,0,11150,挻,3269,0,0,0,3980,0,0,3269,11150,2086.0,7457
qwen3_4b_2560d_int8,zh_char,4214,殖,直,歹,ROOT-76F4,17,正,8029,0,0,0,11150,斜,7284,0,0,0,745,0,0,7284,11150,4919.0,7457
qwen3_4b_2560d_int8,zh_char,4215,淔,直,氵,ROOT-76F4,307,正,5492,0,0,0,11150,挻,260,0,0,0,5232,0,0,260,11150,206.0,7457
qwen3_4b_2560d_int8,zh_char,4216,稙,直,禾,ROOT-76F4,46,正,468,0,0,0,11150,斜,9,0,0,1,459,0,0,9,11150,5.0,7457
qwen3_4b_2560d_int8,zh_char,4217,颶,具,風,ROOT-5177,8,器,9377,0,0,0,11150,器,240,0,0,0,9137,0,0,240,11150,15.0,282
qwen3_4b_2560d_int8,zh_char,4218,廂,相,广,ROOT-76F8,41,矩,2055,0,0,0,11150,矩,59,0,0,0,1996,0,0,59,11150,8.0,385
qwen3_4b_2560d_int8,zh_char,4219,想,相,心,ROOT-76F8,59,矩,3843,0,0,0,11150,慊,1127,0,0,0,2716,0,0,1127,11150,284.0,2474
qwen3_4b_2560d_int8,zh_char,4220,湘,相,氵,ROOT-76F8,307,矩,1651,0,0,0,11150,淝,164,0,0,0,1487,0,0,164,11150,135.0,7456
qwen3_4b_2560d_int8,zh_char,4221,箱,相,竹,ROOT-76F8,109,矩,7858,0,0,0,11150,矩,5025,0,0,0,2833,0,0,5025,11150,1297.0,2474
qwen3_4b_2560d_int8,zh_char,4222,緗,相,糸,ROOT-76F8,170,矩,7118,0,0,0,11150,矩,72,0,0,0,7046,0,0,72,11150,57.0,7456
qwen3_4b_2560d_int8,zh_char,4223,霜,相,雨,ROOT-76F8,25,矩,6295,0,0,0,11150,霽,84,0,0,0,6211,0,0,84,11150,36.0,2474
qwen3_4b_2560d_int8,zh_char,4224,孀,霜,女,ROOT-76F8,115,雪,108,0,0,0,11150,雪,39,0,0,0,69,0,0,39,11150,15.0,7457
qwen3_4b_2560d_int8,zh_char,4225,循,盾,彳,ROOT-76FE,18,楯,5621,0,0,0,11150,楯,2550,0,0,0,3071,0,0,2550,11150,1656.0,7457
qwen3_4b_2560d_int8,zh_char,4226,楯,盾,木,ROOT-76FE,256,楯,1,1,1,1,11150,楯,1,1,1,1,0,0,0,1,11150,1.0,7457
qwen3_4b_2560d_int8,zh_char,4227,腯,盾,肉,ROOT-76FE,108,楯,5094,0,0,0,11150,楯,1703,0,0,0,3391,0,0,1703,11150,1150.0,7457
qwen3_4b_2560d_int8,zh_char,4228,遁,盾,辶,ROOT-76FE,69,楯,1351,0,0,0,11150,楯,74,0,0,0,1277,0,0,74,11150,4.0,282
qwen3_4b_2560d_int8,zh_char,4229,渺,眇,氵,ROOT-7707,307,藐,2,0,1,1,11150,渺,1,1,1,1,1,1,0,1,11150,1.0,7456
qwen3_4b_2560d_int8,zh_char,4230,篎,眇,竹,ROOT-7707,109,藐,2786,0,0,0,11150,藐,803,0,0,0,1983,0,0,803,11150,284.0,2474
qwen3_4b_2560d_int8,zh_char,4231,緲,眇,糸,ROOT-7707,170,藐,410,0,0,0,11150,瞶,74,0,0,0,336,0,0,74,11150,60.0,7456
qwen3_4b_2560d_int8,zh_char,4232,髖,寬,骨,ROOT-8408,13,廣,2574,0,0,0,11150,闊,86,0,0,0,2488,0,0,86,11150,63.0,7457
qwen3_4b_2560d_int8,zh_char,4233,壞,褱,土,ROOT-7714,91,褑,10148,0,0,0,11150,褳,9874,0,0,0,274,0,0,9874,11150,6729.0,7457
qwen3_4b_2560d_int8,zh_char,4234,懷,褱,忄,ROOT-7714,132,褑,8390,0,0,0,11150,褑,2420,0,0,0,5970,0,0,2420,11150,1754.0,7457
qwen3_4b_2560d_int8,zh_char,4235,稹,真,禾,ROOT-771F,46,假,316,0,0,0,11150,訬,343,0,0,0,-27,0,0,343,11150,179.0,7457
qwen3_4b_2560d_int8,zh_char,4236,鷏,真,鳥,ROOT-771F,67,假,6713,0,0,0,11150,鸉,6,0,0,1,6707,0,0,6,11150,4.0,7457
qwen3_4b_2560d_int8,zh_char,4237,癲,顛,疒,ROOT-985B,71,顤,46,0,0,0,11150,癹,6,0,0,1,40,0,0,6,11150,1.0,385
qwen3_4b_2560d_int8,zh_char,4238,懼,瞿,忄,ROOT-4020,132,矍,10075,0,0,0,11150,矍,6195,0,0,0,3880,0,0,6195,11150,4210.0,7457
qwen3_4b_2560d_int8,zh_char,4239,氍,瞿,毛,ROOT-4020,9,矍,523,0,0,0,11150,矍,191,0,0,0,332,0,0,191,11150,112.0,7457
qwen3_4b_2560d_int8,zh_char,4240,灈,瞿,氵,ROOT-4020,307,矍,630,0,0,0,11150,矍,64,0,0,0,566,0,0,64,11150,46.0,7457
qwen3_4b_2560d_int8,zh_char,4241,臞,瞿,肉,ROOT-4020,108,矍,380,0,0,0,11150,矍,212,0,0,0,168,0,0,212,11150,123.0,7457
qwen3_4b_2560d_int8,zh_char,4242,衢,瞿,行,ROOT-4020,6,矍,4604,0,0,0,11150,矍,2363,0,0,0,2241,0,0,2363,11150,,0
qwen3_4b_2560d_int8,zh_char,4243,躣,瞿,𧾷,ROOT-4020,68,矍,3328,0,0,0,11150,矍,922,0,0,0,2406,0,0,922,11150,613.0,7457
qwen3_4b_2560d_int8,zh_char,4244,潀,眾,氵,ROOT-773E,307,皆,7137,0,0,0,11150,皆,455,0,0,0,6682,0,0,455,11150,344.0,7457
qwen3_4b_2560d_int8,zh_char,4245,楣,眉,木,ROOT-7709,256,靨,14,0,0,0,11150,睫,3,0,1,1,11,0,0,3,11150,3.0,7457
qwen3_4b_2560d_int8,zh_char,4246,儚,夢,亻,ROOT-5922,183,寐,4261,0,0,0,11150,寐,2205,0,0,0,2056,0,0,2205,11150,1440.0,7457
qwen3_4b_2560d_int8,zh_char,4247,蓩,務,艹,ROOT-6544,292,辦,4030,0,0,0,11150,辦,239,0,0,0,3791,0,0,239,11150,116.0,2474
qwen3_4b_2560d_int8,zh_char,4248,霧,務,雨,ROOT-6544,25,辦,2560,0,0,0,11150,辦,30,0,0,0,2530,0,0,30,11150,14.0,2474
qwen3_4b_2560d_int8,zh_char,4249,霿,瞀,雨,ROOT-6544,25,忌,1362,0,0,0,11150,晦,46,0,0,0,1316,0,0,46,11150,17.0,2473
qwen3_4b_2560d_int8,zh_char,4250,柔,矛,木,ROOT-77DB,256,戟,10511,0,0,0,11150,戟,10646,0,0,0,-135,0,0,10646,11150,2350.0,2473
qwen3_4b_2560d_int8,zh_char,4251,揉,柔,扌,ROOT-77DB,202,婉,777,0,0,0,11150,婉,80,0,0,0,697,0,0,80,11150,59.0,7457
qwen3_4b_2560d_int8,zh_char,4252,煣,柔,火,ROOT-77DB,62,婉,5834,0,0,0,11150,婉,2359,0,0,0,3475,0,0,2359,11150,1515.0,7457
qwen3_4b_2560d_int8,zh_char,4253,糅,柔,米,ROOT-77DB,27,婉,142,0,0,0,11150,婉,80,0,0,0,62,0,0,80,11150,56.0,7457
qwen3_4b_2560d_int8,zh_char,4254,蝚,柔,虫,ROOT-77DB,139,婉,10313,0,0,0,11150,婉,643,0,0,0,9670,0,0,643,11150,460.0,7457
qwen3_4b_2560d_int8,zh_char,4255,蹂,柔,𧾷,ROOT-77DB,68,婉,1085,0,0,0,11150,婉,116,0,0,0,969,0,0,116,11150,84.0,7457
qwen3_4b_2560d_int8,zh_char,4256,輮,柔,車,ROOT-77DB,60,婉,5719,0,0,0,11150,婉,35,0,0,0,5684,0,0,35,11150,24.0,7457
qwen3_4b_2560d_int8,zh_char,4257,鞣,柔,革,ROOT-77DB,32,婉,5449,0,0,0,11150,婉,1778,0,0,0,3671,0,0,1778,11150,1174.0,7457
qwen3_4b_2560d_int8,zh_char,4258,楙,矛,林,ROOT-77DB,5,戟,612,0,0,0,11150,戟,268,0,0,0,344,0,0,268,11150,,0
qwen3_4b_2560d_int8,zh_char,4259,懋,楙,心,ROOT-77DB,59,傕,2,0,1,1,11150,傕,3,0,1,1,-1,0,0,3,11150,2.0,2474
qwen3_4b_2560d_int8,zh_char,4260,茅,矛,艹,ROOT-77DB,292,戟,125,0,0,0,11150,戟,21,0,0,0,104,0,0,21,11150,6.0,2473
qwen3_4b_2560d_int8,zh_char,4261,蟊,矛,䖵,ROOT-77DB,4,戟,1635,0,0,0,11150,戟,1147,0,0,0,488,0,0,1147,11150,279.0,2473
qwen3_4b_2560d_int8,zh_char,4262,袤,矛,衣,ROOT-77DB,20,戟,7536,0,0,0,11150,戟,8891,0,0,0,-1355,0,0,8891,11150,,0
qwen3_4b_2560d_int8,zh_char,4263,劀,矞,刂,ROOT-77DE,36,翥,6672,0,0,0,11150,劂,442,0,0,0,6230,0,0,442,11150,304.0,7457
qwen3_4b_2560d_int8,zh_char,4264,噊,矞,口,ROOT-77DE,156,翥,5976,0,0,0,11150,龠,2307,0,0,0,3669,0,0,2307,11150,1595.0,7457
qwen3_4b_2560d_int8,zh_char,4265,憰,矞,忄,ROOT-77DE,132,翥,4010,0,0,0,11150,傃,1016,0,0,0,2994,0,0,1016,11150,696.0,7457
qwen3_4b_2560d_int8,zh_char,4266,橘,矞,木,ROOT-77DE,256,翥,9697,0,0,0,11150,枅,8111,0,0,0,1586,0,0,8111,11150,5555.0,7457
qwen3_4b_2560d_int8,zh_char,4267,潏,矞,氵,ROOT-77DE,307,翥,1830,0,0,0,11150,瀌,135,0,0,0,1695,0,0,135,11150,104.0,7457
qwen3_4b_2560d_int8,zh_char,4268,繘,矞,糸,ROOT-77DE,170,翥,4064,0,0,0,11150,祤,77,0,0,0,3987,0,0,77,11150,51.0,7457
qwen3_4b_2560d_int8,zh_char,4269,譎,矞,言,ROOT-77DE,155,翥,2883,0,0,0,11150,譠,225,0,0,0,2658,0,0,225,11150,167.0,7457
qwen3_4b_2560d_int8,zh_char,4270,遹,矞,辶,ROOT-77DE,69,翥,826,0,0,0,11150,翥,89,0,0,0,737,0,0,89,11150,6.0,282
qwen3_4b_2560d_int8,zh_char,4271,鐍,矞,釒,ROOT-77DE,141,翥,3717,0,0,0,11150,鑠,148,0,0,0,3569,0,0,148,11150,123.0,7457
